349;4146;1;50;7.04.2021 00:00
350;5222;1;98;23.12.2022 00:00
351;6378;1;99;9.05.2022 00:00
352;3811;1;83;2.12.2022 00:00
353;2428;1;67;24.05.2021 00:00
354;3379;1;90;9.04.2023 00:00
355;5013;1;77;1.09.2021 00:00
356;6289;1;70;19.02.2023 00:00
357;5623;1;96;16.10.2023 00:00
358;5481;1;83;1.03.2021 00:00
359;3793;1;91;13.07.2024 00:00
360;6345;1;75;27.07.2021 00:00
361;6424;1;70;21.06.2022 00:00
362;5190;1;86;4.06.2021 00:00
363;2095;1;67;16.01.2024 00:00
364;4168;1;55;16.07.2023 00:00
365;1130;1;96;19.02.2024 00:00
366;3454;1;72;13.09.2023 00:00
367;1120;1;54;7.06.2024 00:00
368;1807;1;52;24.09.2022 00:00
369;2621;1;99;24.03.2022 00:00
370;567;1;61;16.04.2023 00:00
371;1464;1;51;19.09.2022 00:00
372;3905;1;79;11.10.2024 00:00
373;2380;1;85;18.05.2021 00:00
374;2;1;54;16.12.2021 00:00
375;5934;1;86;3.02.2021 00:00
376;4071;1;64;13.11.2022 00:00
377;5362;1;64;26.05.2021 00:00
378;3423;1;81;9.10.2023 00:00
379;469;1;88;20.11.2023 00:00
380;6662;1;91;26.02.2024 00:00
381;1260;1;69;11.05.2024 00:00
382;4251;1;77;9.07.2024 00:00
383;2827;1;68;27.08.2023 00:00
384;2393;1;78;8.08.2024 00:00
385;129;1;72;6.05.2021 00:00
386;2136;1;53;8.06.2021 00:00
387;1248;1;51;5.03.2024 00:00
388;4449;1;85;12.04.2024 00:00
389;3394;1;75;1.08.2021 00:00
390;5770;1;77;3.02.2021 00:00
391;5033;1;61;18.05.2024 00:00
392;2499;1;54;19.07.2024 00:00
393;3803;1;59;2.06.2022 00:00
394;1028;1;65;8.11.2021 00:00
395;3801;1;60;1.11.2023 00:00
396;4438;1;72;18.10.2024 00:00
397;6826;1;96;16.09.2021 00:00
398;6768;1;79;3.04.2022 00:00
399;6241;1;57;19.06.2022 00:00
400;3287;1;98;3.07.2021 00:00
401;2989;1;90;25.04.2023 00:00
402;5292;1;91;14.02.2022 00:00
403;6311;1;86;6.07.2024 00:00
404;2877;1;81;9.12.2023 00:00
405;3692;1;53;26.06.2023 00:00
406;2864;1;52;2.06.2024 00:00
407;1910;1;62;11.08.2024 00:00
408;5775;1;55;21.03.2024 00:00
409;3388;1;98;26.03.2024 00:00
410;3775;1;90;4.04.2022 00:00
411;5413;1;66;7.07.2021 00:00
412;1163;1;93;14.09.2021 00:00
413;666;1;97;17.02.2024 00:00
414;4194;1;95;1.07.2023 00:00
415;138;1;99;7.04.2021 00:00
416;6704;1;68;8.01.2022 00:00
417;6229;1;97;21.07.2023 00:00
418;4934;1;92;4.10.2022 00:00
419;3672;1;61;16.11.2022 00:00
420;2556;1;87;5.05.2024 00:00
421;5875;1;71;21.09.2022 00:00
422;4483;1;65;4.01.2024 00:00
423;1870;1;86;9.12.2022 00:00
424;1508;1;76;21.07.2023 00:00
425;2012;1;63;1.02.2022 00:00
426;5137;1;80;8.02.2022 00:00
427;5503;1;59;4.10.2024 00:00
428;5147;1;59;24.05.2023 00:00
429;6670;1;81;8.02.2022 00:00
430;986;1;67;5.04.2024 00:00
431;3499;1;95;20.06.2022 00:00
432;2793;1;86;5.06.2023 00:00
433;6341;1;67;2.11.2023 00:00
434;3411;1;81;11.04.2024 00:00
435;4914;1;50;5.09.2024 00:00
436;2672;1;77;9.02.2022 00:00
437;6576;1;54;22.07.2022 00:00
438;2205;1;64;4.02.2022 00:00
439;5075;1;97;11.05.2024 00:00
440;6398;1;87;24.06.2023 00:00
441;2933;1;58;6.09.2024 00:00
442;5306;1;58;23.12.2022 00:00
443;6385;1;93;9.12.2021 00:00
444;6204;1;95;22.06.2023 00:00
445;1064;1;94;22.09.2021 00:00
446;331;1;85;15.01.2023 00:00
447;5791;1;82;6.06.2024 00:00
448;3155;1;79;24.12.2023 00:00
449;6250;1;70;19.04.2022 00:00
450;3597;1;83;11.01.2023 00:00
451;1426;1;51;7.11.2024 00:00
452;2841;1;85;7.03.2024 00:00
453;3612;1;82;10.03.2021 00:00
454;3877;1;54;14.08.2022 00:00
455;3154;1;73;1.07.2022 00:00
456;5182;1;89;10.05.2021 00:00
457;2999;1;68;5.01.2023 00:00
458;4710;1;81;25.05.2023 00:00
459;1213;1;65;22.03.2022 00:00
460;5746;1;100;15.06.2023 00:00
461;2288;1;60;13.10.2023 00:00
462;675;1;56;16.09.2023 00:00
463;6129;1;63;25.10.2024 00:00
464;1673;1;89;27.07.2024 00:00
465;6108;1;71;19.10.2022 00:00
466;6326;1;79;23.01.2022 00:00
467;6271;1;89;3.11.2021 00:00
468;177;1;98;11.11.2022 00:00
469;452;1;72;25.01.2024 00:00
470;5713;1;60;23.01.2022 00:00
471;5257;1;57;3.10.2021 00:00
472;5194;1;54;20.10.2024 00:00
473;1353;1;58;26.12.2023 00:00
474;1937;1;75;21.07.2024 00:00
475;4022;1;86;3.01.2021 00:00
476;3688;1;76;23.05.2021 00:00
477;4613;1;50;10.10.2021 00:00
478;2200;1;52;21.12.2023 00:00
479;2253;1;71;12.02.2021 00:00
480;1824;1;75;12.08.2021 00:00
481;5134;1;69;27.10.2022 00:00
482;4010;1;76;8.04.2021 00:00
483;1501;1;97;12.11.2022 00:00
484;4755;1;74;21.09.2022 00:00
485;4684;1;90;24.10.2023 00:00
486;3847;1;98;27.09.2023 00:00
487;4590;1;65;8.06.2024 00:00
488;1078;1;70;10.09.2022 00:00
489;6080;1;82;1.12.2022 00:00
490;4255;1;92;14.01.2024 00:00
491;3620;1;61;22.12.2021 00:00
492;5548;1;54;10.12.2021 00:00
493;161;1;67;15.06.2023 00:00
494;5718;1;77;14.08.2023 00:00
495;582;1;83;23.06.2023 00:00
496;187;1;88;23.09.2022 00:00
497;3309;1;83;21.09.2023 00:00
498;5363;1;58;12.04.2022 00:00
499;2197;1;62;13.07.2023 00:00
500;2812;1;53;26.08.2021 00:00
501;1009;1;53;20.01.2022 00:00
502;2710;1;62;21.09.2024 00:00
503;4868;1;71;18.05.2022 00:00
504;2198;1;54;5.12.2022 00:00
505;2559;1;90;19.01.2024 00:00
506;156;1;60;5.10.2023 00:00
507;947;1;87;19.12.2022 00:00
508;5588;1;58;14.05.2024 00:00
509;1311;1;71;24.04.2022 00:00
510;4757;1;99;23.01.2024 00:00
511;1054;1;86;5.05.2023 00:00
512;4906;1;65;26.02.2022 00:00
513;2152;1;93;23.11.2024 00:00
514;4557;1;61;7.02.2023 00:00
515;1490;1;83;25.05.2021 00:00
516;1860;1;83;25.03.2021 00:00
517;3823;1;76;21.02.2021 00:00
518;4424;1;88;5.04.2024 00:00
519;4893;1;91;9.08.2022 00:00
520;5240;1;96;8.01.2021 00:00
521;4416;1;94;25.09.2023 00:00
522;5150;1;88;1.05.2024 00:00
523;904;1;92;11.09.2023 00:00
524;5938;1;63;26.01.2022 00:00
525;1695;1;81;22.08.2023 00:00
526;2313;1;87;16.01.2023 00:00
527;979;1;89;1.03.2024 00:00
528;3351;1;76;3.10.2022 00:00
529;6534;1;53;14.05.2022 00:00
530;2579;1;96;25.12.2021 00:00
531;6585;1;94;25.06.2021 00:00
532;1218;1;60;13.02.2021 00:00
533;4393;1;52;12.01.2024 00:00
534;6802;1;53;2.04.2023 00:00
535;6120;1;96;3.04.2024 00:00
536;3105;1;62;3.11.2021 00:00
537;338;1;74;1.12.2024 00:00
538;5469;1;93;21.12.2024 00:00
539;733;1;78;12.05.2022 00:00
540;1263;1;74;26.07.2021 00:00
541;2807;1;70;12.12.2022 00:00
542;3194;1;75;5.05.2022 00:00
543;73;1;100;21.12.2021 00:00
544;5627;1;72;21.01.2021 00:00
545;1074;1;73;22.04.2024 00:00
546;35;1;100;20.07.2022 00:00
547;4727;1;54;15.02.2022 00:00
548;3421;1;61;15.07.2021 00:00
549;2844;1;69;24.10.2023 00:00
550;4164;1;78;16.05.2022 00:00
551;985;1;62;13.01.2021 00:00
552;1767;1;97;10.07.2023 00:00
553;6308;1;83;3.05.2022 00:00
554;2315;1;72;11.02.2023 00:00
555;5796;1;74;22.04.2024 00:00
556;1854;1;77;13.08.2024 00:00
557;5052;1;80;27.08.2023 00:00
558;46;1;77;14.02.2021 00:00
559;6331;1;53;11.09.2024 00:00
560;5063;1;74;1.05.2024 00:00
561;2067;1;69;2.09.2021 00:00
562;5287;1;70;19.03.2021 00:00
563;6002;1;94;21.02.2021 00:00
564;3410;1;82;22.06.2021 00:00
565;3336;1;65;22.12.2021 00:00
566;4505;1;72;27.04.2024 00:00
567;2323;1;81;18.07.2022 00:00
568;1285;1;83;23.11.2021 00:00
569;5485;1;79;21.12.2024 00:00
570;4035;1;67;13.05.2021 00:00
571;3471;1;51;20.08.2023 00:00
572;5391;1;80;16.02.2023 00:00
573;6014;1;56;6.05.2024 00:00
574;3273;1;79;15.09.2024 00:00
575;1469;1;96;23.04.2022 00:00
576;3001;1;67;27.12.2023 00:00
577;4728;1;76;26.12.2022 00:00
578;6596;1;62;18.07.2024 00:00
579;3114;1;95;21.06.2024 00:00
580;3207;1;99;3.09.2024 00:00
581;6157;1;60;13.02.2023 00:00
582;2830;1;74;4.04.2022 00:00
583;3171;1;74;6.01.2021 00:00
584;39;1;50;16.07.2021 00:00
585;365;1;88;19.12.2023 00:00
586;5270;1;96;23.03.2024 00:00
587;6778;1;66;19.09.2021 00:00
588;65;1;81;3.12.2024 00:00
589;3940;1;78;17.09.2021 00:00
590;896;1;82;20.03.2021 00:00
591;6147;1;96;9.04.2024 00:00
592;1789;1;67;3.08.2021 00:00
593;4361;1;74;20.04.2022 00:00
594;3249;1;50;4.01.2022 00:00
595;5925;1;60;5.04.2022 00:00
596;4834;1;58;22.05.2024 00:00
597;425;1;90;2.10.2024 00:00
598;6829;1;57;3.03.2021 00:00
599;6327;1;66;26.08.2023 00:00
600;3915;1;71;19.09.2023 00:00
601;6633;1;59;17.12.2024 00:00
602;6116;1;96;12.06.2022 00:00
603;4635;1;87;9.12.2023 00:00
604;6369;1;97;5.08.2024 00:00
605;3235;1;57;6.11.2023 00:00
606;5293;1;68;8.05.2023 00:00
607;4626;1;58;12.08.2021 00:00
608;3964;1;54;3.04.2022 00:00
609;2402;1;55;2.11.2022 00:00
610;5313;1;89;27.02.2024 00:00
611;5195;1;65;5.06.2021 00:00
612;2894;1;65;14.01.2021 00:00
613;5375;1;90;9.07.2021 00:00
614;4447;1;92;13.12.2022 00:00
615;4378;1;85;11.09.2024 00:00
616;5936;1;60;22.12.2022 00:00
617;5836;1;54;26.12.2023 00:00
618;5653;1;64;7.02.2022 00:00
619;2731;1;95;22.05.2021 00:00
620;6558;1;80;21.06.2024 00:00
621;5003;1;75;4.11.2021 00:00
622;3727;1;81;15.01.2021 00:00
623;1769;1;100;25.05.2024 00:00
624;5358;1;98;24.11.2023 00:00
625;4527;1;88;8.05.2021 00:00
626;2601;1;66;2.10.2022 00:00
627;628;1;99;15.07.2024 00:00
628;3663;1;97;7.07.2024 00:00
629;5011;1;53;21.12.2022 00:00
630;12;1;56;21.01.2021 00:00
631;1885;1;72;21.11.2021 00:00
632;1551;1;71;4.12.2021 00:00
633;4445;1;77;23.05.2024 00:00
634;1619;1;68;2.05.2021 00:00
635;2282;1;87;26.02.2024 00:00
636;1893;1;64;18.04.2023 00:00
637;3594;1;67;24.06.2022 00:00
638;6254;1;58;5.05.2021 00:00
639;6586;1;66;17.07.2022 00:00
640;2171;1;68;15.03.2024 00:00
641;4641;1;62;10.02.2024 00:00
642;2819;1;81;4.11.2023 00:00
643;2173;1;50;8.04.2022 00:00
644;6323;1;99;9.10.2021 00:00
645;4466;1;58;27.11.2024 00:00
646;2292;1;70;18.04.2024 00:00
647;418;1;69;14.03.2024 00:00
648;5096;1;75;22.11.2024 00:00
649;487;1;83;26.03.2021 00:00
650;1371;1;96;12.09.2023 00:00
651;11;1;54;11.11.2024 00:00
652;2042;1;73;27.07.2023 00:00
653;271;1;99;11.05.2022 00:00
654;1967;1;80;1.12.2023 00:00
655;394;1;86;4.02.2024 00:00
656;3899;1;57;2.11.2024 00:00
657;3998;1;74;4.09.2024 00:00
658;6236;1;57;4.08.2024 00:00
659;621;1;55;15.07.2024 00:00
660;3384;1;73;15.11.2022 00:00
661;2588;1;85;23.01.2024 00:00
662;2842;1;64;2.08.2022 00:00
663;4781;1;91;1.08.2023 00:00
664;1614;1;67;6.09.2024 00:00
665;5083;1;83;25.03.2024 00:00
666;2667;1;64;7.09.2023 00:00
667;632;1;65;1.03.2022 00:00
668;4493;1;91;24.11.2023 00:00
669;3734;1;95;13.03.2023 00:00
670;183;1;70;16.04.2022 00:00
671;6423;1;51;12.12.2021 00:00
672;2029;1;62;27.07.2024 00:00
673;693;1;71;26.05.2022 00:00
674;2657;1;62;16.01.2024 00:00
675;3522;1;61;3.06.2023 00:00
676;3248;1;87;20.10.2024 00:00
677;1690;1;90;26.10.2022 00:00
678;3405;1;77;20.01.2022 00:00
679;5574;1;64;2.01.2022 00:00
680;3289;1;79;4.10.2023 00:00
681;3126;1;98;4.10.2021 00:00
682;2580;1;81;5.09.2021 00:00
683;171;1;57;25.04.2021 00:00
684;996;1;78;14.09.2022 00:00
685;4979;1;87;20.02.2022 00:00
686;3696;1;89;22.08.2022 00:00
687;1182;1;59;16.11.2024 00:00
688;6073;1;97;6.01.2022 00:00
689;2266;1;76;20.06.2022 00:00
690;6824;1;86;13.05.2023 00:00
691;4322;1;99;17.02.2021 00:00
692;6491;1;77;10.06.2023 00:00
693;1983;1;76;8.11.2022 00:00
694;4907;1;66;26.12.2024 00:00
695;3438;1;78;6.12.2021 00:00
696;3984;1;69;26.10.2021 00:00
697;1394;1;51;21.11.2022 00:00
698;5686;1;97;18.03.2024 00:00
699;2821;1;65;13.10.2021 00:00
700;3548;1;91;15.02.2022 00:00
701;309;1;56;19.07.2022 00:00
702;4789;1;67;6.11.2021 00:00
703;2430;1;98;17.09.2022 00:00
704;5878;1;66;15.02.2024 00:00
